fastqFileNumber,sample,bam_path,perturbation_id,locus,perturbation,marker,locus_coverage,coverage_notes,log2_length_scaled,status
454,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_180_1NMPP7_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_180_1NMPP7_4.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",1,,6.49,8
455,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_300_1NMPP7_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_300_1NMPP7_4.markdup.sorted.bam,geno1,YKL166C,swap,HYG,0,,0,0
455,YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_300_1NMPP7_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL166C_YPL203W_Minimal_HisMetLeuUra_Glucose_2_300_1NMPP7_4.markdup.sorted.bam,geno2,YPL203W,deletion,"NAT",1,,6.49,8
456,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_3.markdup.sorted.bam,geno1,YGL209W,deletion,KAN,0.38,,3.17,8
456,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_3.markdup.sorted.bam,geno2,YGL035C,deletion,KAN,0,,0,0
457,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_4.markdup.sorted.bam,geno1,YGL209W,deletion,KAN,0,,0,0
457,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_4.markdup.sorted.bam,geno2,YGL035C,deletion,KAN,0,,0,0
458,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_45_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_45_none_3.markdup.sorted.bam,geno1,YGL209W,deletion,KAN,0,,0,0
458,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_45_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_45_none_3.markdup.sorted.bam,geno2,YGL035C,deletion,KAN,0,,0,0
459,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_45_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_45_none_4.markdup.sorted.bam,geno1,YGL209W,deletion,KAN,0,,0,0
459,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_45_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_45_none_4.markdup.sorted.bam,geno2,YGL035C,deletion,KAN,0,,0,0
460,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_60_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_60_none_3.markdup.sorted.bam,geno1,YGL209W,deletion,KAN,0,,0,0
460,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_60_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_60_none_3.markdup.sorted.bam,geno2,YGL035C,deletion,KAN,0,,0,0
461,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_60_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_60_none_4.markdup.sorted.bam,geno1,YGL209W,deletion,KAN,0.52,,3.58,8
461,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_60_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_60_none_4.markdup.sorted.bam,geno2,YGL035C,deletion,KAN,0,,0,0
462,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_90_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_90_none_3.markdup.sorted.bam,geno1,YGL209W,deletion,KAN,0,,0,0
462,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_90_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_90_none_3.markdup.sorted.bam,geno2,YGL035C,deletion,KAN,0,,0,0
463,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_90_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_90_none_4.markdup.sorted.bam,geno1,YGL209W,deletion,KAN,0,,0,0
463,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_90_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_90_none_4.markdup.sorted.bam,geno2,YGL035C,deletion,KAN,0,,0,0
464,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_180_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_180_none_3.markdup.sorted.bam,geno1,YGL209W,deletion,KAN,0.01,,0,0
464,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_180_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_180_none_3.markdup.sorted.bam,geno2,YGL035C,deletion,KAN,0,,0,0
465,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_180_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_180_none_4.markdup.sorted.bam,geno1,YGL209W,deletion,KAN,0.23,,2,0
465,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_180_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_180_none_4.markdup.sorted.bam,geno2,YGL035C,deletion,KAN,0,,0,0
466,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_300_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_300_none_3.markdup.sorted.bam,geno1,YGL209W,deletion,KAN,0.01,,0,0
466,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_300_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_300_none_3.markdup.sorted.bam,geno2,YGL035C,deletion,KAN,0,,0,0
467,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_300_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_300_none_4.markdup.sorted.bam,geno1,YGL209W,deletion,KAN,0.13,,1.58,0
467,YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_300_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_300_none_4.markdup.sorted.bam,geno2,YGL035C,deletion,KAN,0,,0,0
468,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_0.001_-1_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_0.001_-1_none_3.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
468,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_0.001_-1_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_0.001_-1_none_3.markdup.sorted.bam,geno2,YKL038W,deletion,"NAT",0.02,,1,0
469,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_0.001_-1_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_0.001_-1_none_4.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
469,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_0.001_-1_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_0.001_-1_none_4.markdup.sorted.bam,geno2,YKL038W,deletion,"NAT",0,,0,0
470,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_30_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_30_none_2.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
470,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_30_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_30_none_2.markdup.sorted.bam,geno2,YKL038W,deletion,"NAT",0,,0,0
471,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_45_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_45_none_3.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
471,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_45_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_45_none_3.markdup.sorted.bam,geno2,YKL038W,deletion,"NAT",0.02,,1,0
472,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_45_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_45_none_4.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
472,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_45_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_45_none_4.markdup.sorted.bam,geno2,YKL038W,deletion,"NAT",0,,0,0
473,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_60_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_60_none_3.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
473,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_60_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_60_none_3.markdup.sorted.bam,geno2,YKL038W,deletion,"NAT",0.04,,1.58,0
474,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_60_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_60_none_4.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
474,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_60_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_60_none_4.markdup.sorted.bam,geno2,YKL038W,deletion,"NAT",0.02,,1,0
475,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_90_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_90_none_3.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0.05,,1,0
475,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_90_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_90_none_3.markdup.sorted.bam,geno2,YKL038W,deletion,"NAT",0.04,,1.58,0
476,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_90_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_90_none_4.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
476,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_90_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_90_none_4.markdup.sorted.bam,geno2,YKL038W,deletion,"NAT",0,,0,0
477,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_180_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_180_none_3.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
477,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_180_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_180_none_3.markdup.sorted.bam,geno2,YKL038W,deletion,"NAT",0,,0,0
478,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_180_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_180_none_4.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
478,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_180_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_180_none_4.markdup.sorted.bam,geno2,YKL038W,deletion,"NAT",0,,0,0
479,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_300_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_300_none_3.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
479,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_300_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_300_none_3.markdup.sorted.bam,geno2,YKL038W,deletion,"NAT",0,,0,0
480,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_300_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_300_none_4.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
480,YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_300_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YKL038W_Minimal_HisMetLeu_Glucose_2_300_none_4.markdup.sorted.bam,geno2,YKL038W,deletion,"NAT",0.02,,1,0
481,WT_YPD_none_Glucose_2_1440_none_30,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_30.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
482,WT_YPD_none_Glucose_2_1440_none_31,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_31.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
483,WT_YPD_none_Glucose_2_1440_none_32,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_32.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
484,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_3.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
484,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_3.markdup.sorted.bam,geno2,YKL038W,deletion,HYG,0.02,,1,0
485,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_4.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
485,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_4.markdup.sorted.bam,geno2,YKL038W,deletion,HYG,0,,0,0
486,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_45_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_45_none_2.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
486,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_45_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_45_none_2.markdup.sorted.bam,geno2,YKL038W,deletion,HYG,0,,0,0
487,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_45_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_45_none_3.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
487,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_45_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_45_none_3.markdup.sorted.bam,geno2,YKL038W,deletion,HYG,0,,0,0
488,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_60_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_60_none_3.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0.05,,1.58,0
488,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_60_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_60_none_3.markdup.sorted.bam,geno2,YKL038W,deletion,HYG,0,,0,0
489,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_60_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_60_none_4.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
489,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_60_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_60_none_4.markdup.sorted.bam,geno2,YKL038W,deletion,HYG,0,,0,0
490,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_90_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_90_none_3.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
490,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_90_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_90_none_3.markdup.sorted.bam,geno2,YKL038W,deletion,HYG,0,,0,0
491,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_90_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_90_none_4.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
491,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_90_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_90_none_4.markdup.sorted.bam,geno2,YKL038W,deletion,HYG,0,,0,0
492,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_180_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_180_none_3.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
492,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_180_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_180_none_3.markdup.sorted.bam,geno2,YKL038W,deletion,HYG,0,,0,0
493,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_180_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_180_none_4.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
493,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_180_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_180_none_4.markdup.sorted.bam,geno2,YKL038W,deletion,HYG,0,,0,0
494,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_300_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_300_none_3.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
494,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_300_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_300_none_3.markdup.sorted.bam,geno2,YKL038W,deletion,HYG,0,,0,0
495,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_300_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_300_none_4.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
495,YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_300_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_300_none_4.markdup.sorted.bam,geno2,YKL038W,deletion,HYG,0,,0,0
496,WT_YPD_none_Glucose_2_1440_none_33,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_33.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
497,WT_YPD_none_Glucose_2_1440_none_34,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_34.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
498,WT_YPD_none_Glucose_2_1440_none_35,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_35.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
